method,path,body,single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,class
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""search"": ""DROP TABLE users;""}",0,4,2,0,2,0,1,0,0,43,31,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
GET,/search?q=<script>alert('xss')</script>,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,39,31,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""search"": ""DROP TABLE users;""}",0,4,2,0,2,0,1,0,0,43,31,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/search?q=<script>alert('xss')</script>,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,39,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
POST,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
POST,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
POST,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
POST,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,2,0,2,0,0,0,4,43,59,1,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
POST,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
POST,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
POST,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
GET,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,2,0,2,0,0,0,4,43,59,1,1
GET,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""search"": ""DROP TABLE users;""}",0,4,2,0,2,0,1,0,0,43,31,0,1
GET,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
POST,/upload?file=../../../../etc/passwd,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,35,59,1,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,46,59,1,1
GET,/upload?file=../../../../etc/passwd,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,35,59,1,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
GET,/upload?file=../../../../etc/passwd,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,35,59,1,1
GET,/api/v1/users;DROP TABLE users;,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,31,31,0,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
GET,/search?q=<script>alert('xss')</script>,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,39,31,0,1
GET,/search?q=<script>alert('xss')</script>,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,39,31,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
POST,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/api/v1/users;DROP TABLE users;,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,31,31,0,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,46,59,1,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
POST,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
GET,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
GET,/api/v1/users;DROP TABLE users;,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,31,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
POST,/upload?file=../../../../etc/passwd,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,35,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
GET,/search?q=<script>alert('xss')</script>,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,39,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,2,0,2,0,0,0,4,43,59,1,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
GET,/api/v1/users;DROP TABLE users;,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,31,31,0,1
POST,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
POST,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
POST,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
POST,/search?q=<script>alert('xss')</script>,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,39,30,0,1
GET,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
POST,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
GET,/upload?file=../../../../etc/passwd,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,35,59,1,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,2,0,2,0,0,0,4,43,59,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
POST,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,46,41,1,1
POST,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
GET,/upload?file=../../../../etc/passwd,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,35,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,2,0,2,0,0,0,2,43,61,0,1
GET,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,2,0,0,4,3,31,41,1,1
POST,/search?q=<script>alert('xss')</script>,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,39,30,0,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
POST,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,46,59,1,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
GET,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,46,61,0,1
GET,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,2,0,2,0,0,0,4,43,59,1,1
POST,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/upload?file=../../../../etc/passwd,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,35,59,1,1
POST,/search?q=<script>alert('xss')</script>,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,0,0,0,0,4,39,59,1,1
GET,/search?q=<script>alert('xss')</script>,username=admin'--&password=foo,1,0,0,0,0,0,0,0,5,39,30,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,46,59,1,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""search"": ""DROP TABLE users;""}",0,4,2,0,2,0,1,0,0,43,31,0,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
GET,/search?q=<script>alert('xss')</script>,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,39,61,0,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
GET,/search?q=<script>alert('xss')</script>,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,39,41,1,1
POST,/upload?file=../../../../etc/passwd,"{""data"": ""<script>alert('XSS')</script>""}",2,4,0,0,0,0,0,4,3,35,41,1,1
POST,/search?q=<script>alert('xss')</script>,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,39,31,0,1
POST,/search?q=<script>alert('xss')</script>,"{""search"": ""DROP TABLE users;""}",0,4,0,0,0,0,1,0,0,39,31,0,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
GET,/api/v1/users;DROP TABLE users;,"{""user"": ""guest"", ""action"": ""delete"", ""target"": ""/var/log""}",0,12,0,0,2,0,0,0,4,31,59,1,1
GET,/api/v1/users;DROP TABLE users;,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,31,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,username=admin'--&password=foo,1,0,2,0,2,0,0,0,5,43,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
GET,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""search"": ""DROP TABLE users;""}",0,4,2,0,2,0,1,0,0,43,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
POST,/api/v1/users;DROP TABLE users;,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,2,0,0,0,2,31,61,0,1
GET,/admin?username=admin' OR '1'='1&password=1234,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,46,30,0,1
POST,/admin?username=admin' OR '1'='1&password=1234,"{""search"": ""DROP TABLE users;""}",0,4,0,0,2,0,1,0,0,46,31,0,1
POST,/login.php?user=root&pass=secret' OR 1=1;--,"{""data"": ""<script>alert('XSS')</script>""}",2,4,2,0,2,0,0,4,3,43,41,1,1
GET,/api/v1/users;DROP TABLE users;,username=admin'--&password=foo,1,0,0,0,2,0,0,0,5,31,30,0,1
POST,/upload?file=../../../../etc/passwd,"{ 'username': 'admin', 'password': 'password123' OR '1'='1' }",12,0,0,0,0,0,0,0,2,35,61,0,1
